"PERSON_ID","Employee_count","contract_type","work_condition","job_category","ECONOMIC_SECTOR","PAY","Work_description","Company_category","Working_hours","job_dep"
57577,"tr_5","CDI","C","O","CE",3081,"625a","ct_9",424,"62"
57580,"tr_6","CDI","P","O","QB",17704,"563c","ct_8",1466,"62"
57585,"tr_5","CDI","C","O","QA",17283,"526a","ct_9",1820,"62"
57587,"tr_1","CDI","C","O","QA",19130,"542a","ct_9",1722,"62"
57589,"tr_4","CDI","P","O","HZ",17586,"451a","ct_9",1486,"62"
57592,"tr_5","CDI","P","O","PZ",9475,"525b","ct_8",1117,"62"
57597,"tr_5","CDI","P","O","NZ",12912,"684a","ct_9",1587,"62"
57607,"tr_2","CDI","C","O","QA",15895,"526e","ct_9",1615,"59"
57612,"tr_0","CDD","C","O","LZ",10015,"551a","ct_9",1233,"59"
57615,"tr_5","CDI","C","O","HZ",21351,"676c","ct_9",1820,"62"
57617,"tr_5","CDI","C","O","LZ",26077,"472c","ct_9",1946,"62"
57620,"tr_1","CDI","C","O","GZ",8149,"556a","ct_9",855,"59"
57622,"tr_1","CDI","C","O","GZ",32717,"543f","ct_9",1816,"62"
57623,"tr_6","CDI","C","O","CL",39570,"461e","ct_9",1877,"62"
57628,"tr_6","CDI","C","O","KZ",17666,"467c","ct_9",1781,"59"
57632,"tr_4","CDI","C","O","CB",20840,"627a","ct_9",1612,"62"
57634,"tr_6","CDI","C","O","CL",18085,"673c","ct_9",1569,"59"
57644,"tr_3","CDI","C","O","QB",17691,"434d","ct_8",1658,"62"
57658,"tr_6","CDI","C","O","CA",23432,"625f","ct_9",1910,"62"
57662,"tr_2","CDI","C","O","QA",17890,"542a","ct_9",1264,"62"
57664,"tr_1","CDI","C","O","GZ",19928,"554a","ct_9",1297,"62"
57667,"tr_1","CDI","N","O","QB",10794,"563a","ct_7",2649,"62"
57670,"tr_3","CDI","C","O","CI",14674,"624c","ct_9",1645,"62"
57672,"tr_4","CDD","P","O","GZ",4579,"552a","ct_9",455,"62"
57677,"tr_1","TTP","N","O","NZ",7151,"676a","ct_9",695,"62"
57683,"tr_5","CDI","C","O","CC",32016,"652a","ct_9",1345,"62"
57691,"tr_3","CDD","C","O","FZ",11228,"632f","ct_9",1333,"62"
57693,"tr_4","CDI","C","O","HZ",27303,"477a","ct_9",2083,"59"
57696,"tr_2","CDI","C","O","CC",24600,"637d","ct_9",1641,"59"
57705,"tr_6","AUT","C","O","OZ",27744,"472d","ct_2",1836,"62"
57710,"tr_1","CDI","C","O","QA",15196,"526e","ct_9",1793,"62"
57713,"tr_0","CDI","N","O","QB",7244,"563a","ct_7",1602,"62"
57715,"tr_5","CDI","C","O","GZ",19545,"552a","ct_9",1883,"62"
57718,"tr_0","TTP","C","O","NZ",14950,"632g","ct_9",1461,"69"
57721,"tr_5","CDI","C","O","HZ",24641,"676c","ct_9",1802,"62"
57723,"tr_4","CDI","C","O","QB",18074,"434d","ct_8",1497,"62"
57724,"tr_4","CDI","C","O","GZ",27513,"543g","ct_9",1820,"62"
57727,"tr_5","CDI","C","O","CH",25357,"628c","ct_9",1947,"62"
57728,"tr_5","CDD","P","O","NZ",10685,"684a","ct_9",955,"62"
57733,"tr_2","CDI","C","O","NZ",21274,"641a","ct_9",1995,"62"
57735,"tr_1","CDI","P","O","CA",13093,"554a","ct_6",1589,"62"
57737,"tr_3","CDI","P","O","GZ",15270,"552a","ct_9",1618,"62"
57738,"tr_1","CDI","C","O","HZ",23693,"621c","ct_9",1570,"62"
57756,"tr_6","CDI","C","O","GZ",25936,"676c","ct_9",2037,"62"
57764,"tr_5","CDI","C","O","HZ",56212,"374d","ct_9",1820,"93"
57767,"tr_1","CDI","C","O","KZ",9153,"545c","ct_8",1181,"62"
57773,"tr_6","CDI","C","O","QA",19487,"526a","ct_8",1828,"59"
57777,"tr_4","AUT","C","O","QB",22251,"526c","ct_2",1820,"62"
57781,"tr_4","CDI","C","O","HZ",34766,"654b","ct_9",1612,"62"
57782,"tr_4","CDI","C","O","MA",21405,"543b","ct_9",1932,"62"
57792,"tr_6","CDD","C","O","OZ",34435,"333a","ct_1",1669,"59"
57805,"tr_6","CDI","C","O","CL",27234,"385a","ct_9",1625,"62"
57806,"tr_1","APP","C","A","FZ",2271,"542a","ct_9",329,"62"
57809,"tr_5","CDI","C","O","KZ",27255,"467c","ct_9",1824,"59"
57815,"tr_5","CDI","C","O","CH",28851,"626b","ct_9",1794,"59"
57826,"tr_1","AUT","C","O","PZ",29856,"421b","ct_2",1820,"62"
57827,"tr_1","CDI","C","O","QA",17223,"526b","ct_9",1529,"62"
57829,"tr_6","CDI","C","O","CA",40865,"561d","ct_9",1827,"62"
57839,"tr_6","CDI","C","O","CL",24969,"628g","ct_9",1662,"62"
57841,"tr_5","CDI","C","O","QA",30604,"431a","ct_8",1829,"62"
57843,"tr_5","CDD","P","O","QB",4132,"563b","ct_8",689,"62"
57847,"tr_4","CDI","C","O","PZ",24875,"341a","ct_8",1820,"59"
57848,"tr_4","CDI","C","O","DZ",21202,"485a","ct_9",1773,"62"
57850,"tr_1","TTP","N","O","NZ",1626,"676a","ct_9",187,"62"
57853,"tr_1","CDD","C","O","GZ",3103,"554b","ct_9",271,"62"
57855,"tr_5","CDI","C","O","HZ",21634,"521a","ct_9",974,"62"
57861,"tr_6","CDI","C","O","DZ",47397,"477c","ct_9",1821,"59"
57870,"tr_5","CDI","C","O","HZ",17050,"641b","ct_9",1223,"59"
57875,"tr_1","CDI","N","O","QB",5460,"563a","ct_7",1655,"62"
57880,"tr_3","CDI","P","O","QB",7264,"526a","ct_8",504,"62"
57885,"tr_3","CDI","C","O","GZ",23487,"676a","ct_9",1807,"62"
57886,"tr_5","CDD","P","O","OZ",10636,"563b","ct_2",1157,"62"
57896,"tr_6","CDI","C","O","QA",21878,"525d","ct_3",1820,"62"
57898,"tr_0","CDI","N","O","QB",13280,"563a","ct_7",3000,"62"
57906,"tr_6","CDI","C","O","OZ",12154,"563b","ct_8",1828,"62"
57909,"tr_3","CDI","C","O","PZ",23675,"421b","ct_8",1062,"80"
57910,"tr_1","CDI","P","O","OZ",39307,"451g","ct_2",2093,"62"
57916,"tr_6","CDI","C","O","MA",14074,"467a","ct_9",1820,"59"
57923,"tr_1","CDI","P","O","QB",7121,"434b","ct_8",910,"62"
57929,"tr_3","CDI","C","O","GZ",16325,"634c","ct_9",1809,"62"
57938,"tr_6","CDI","C","O","PZ",17816,"433a","ct_8",1328,"59"
57956,"tr_5","CDI","C","O","HZ",23147,"543b","ct_9",1766,"59"
57959,"tr_1","CDI","C","O","GZ",22869,"641a","ct_9",1617,""
57960,"tr_2","CDI","P","O","FZ",6337,"632d","ct_9",289,"59"
57965,"tr_1","CDI","P","O","QA",7667,"526e","ct_9",484,"62"
57970,"tr_2","CDI","C","O","MA",30063,"473b","ct_9",1766,"59"
57975,"tr_2","CDI","C","O","CM",21813,"628a","ct_9",1666,"62"
57980,"tr_2","CDI","C","O","PZ",20073,"423b","ct_8",794,"62"
57990,"tr_6","CDI","C","O","OZ",28078,"467d","ct_8",2044,"63"
57992,"tr_6","CDI","C","O","CG",28841,"475a","ct_9",1888,"63"
57994,"tr_6","CDI","P","O","CF",26734,"477a","ct_9",1278,"63"
58009,"tr_5","CDI","C","O","HZ",38164,"374c","ct_9",1729,"63"
58020,"tr_4","CDI","C","O","NZ",18296,"534a","ct_9",1893,"63"
58033,"tr_3","CDI","C","O","CA",52527,"385b","ct_9",1824,"63"
58037,"tr_5","CDI","C","O","HZ",19496,"654b","ct_9",1722,"63"
58039,"tr_4","CDD","P","O","QB",5874,"523b","ct_1",524,"63"
58043,"tr_6","CDI","C","O","HZ",24593,"641b","ct_5",1532,"63"
58052,"tr_6","CDI","C","O","CG",23649,"653a","ct_9",2005,"63"
58053,"tr_5","CDI","C","O","GZ",24138,"461d","ct_9",1799,"63"
58054,"tr_4","CDI","N","O","PZ",13744,"525a","ct_8",1433,"63"
58056,"tr_6","CDI","P","O","GZ",15227,"552a","ct_9",1356,"63"
58058,"tr_1","CDI","P","O","GZ",35352,"344d","ct_9",1472,"63"
58063,"tr_6","CDI","C","O","CF",41424,"385b","ct_9",1834,"63"
58075,"tr_3","CDI","P","O","QA",21447,"311d","ct_8",1327,"63"
58077,"tr_2","CDI","C","O","FZ",20650,"632a","ct_9",1552,"63"
58078,"tr_1","AUT","C","O","PZ",14227,"421b","ct_2",910,"63"
58079,"tr_3","CDI","P","O","QB",9262,"563b","ct_8",433,"63"
58083,"tr_4","CDI","C","O","QB",18312,"525d","ct_8",1813,"63"
58085,"tr_3","CDI","C","O","KZ",39067,"376c","ct_9",1879,"63"
58086,"tr_6","AUT","P","O","SZ",4032,"543g","ct_4",576,"75"
58091,"tr_3","CDI","C","O","PZ",37932,"341a","ct_8",1820,"63"
58096,"tr_6","AUT","C","O","OZ",27750,"532a","ct_1",3000,"36"
58106,"tr_6","CDI","C","O","CG",44698,"387a","ct_9",1820,"63"
58110,"tr_4","AUT","C","O","QB",13797,"526a","ct_3",1041,"63"
58111,"tr_5","CDD","C","O","PZ",5157,"422e","ct_1",644,"03"
58114,"tr_3","CDI","C","O","HZ",16568,"544a","ct_9",1820,"63"
58119,"tr_2","CDI","C","O","IZ",16607,"468a","ct_9",1387,"63"
58124,"tr_3","CDI","P","O","PZ",10928,"684a","ct_8",1120,"63"
58125,"tr_0","CDI","P","O","IZ",11968,"561d","ct_9",987,"63"
58128,"tr_3","CDI","C","O","GZ",18684,"373c","ct_9",918,"63"
58132,"tr_2","CDI","C","O","CB",17397,"675a","ct_9",1874,"63"
58136,"tr_1","CDI","C","O","CA",14002,"554a","ct_9",1624,"63"
58138,"tr_6","CDI","C","O","CG",28215,"625c","ct_9",2049,"63"
58142,"tr_3","CDI","C","O","CH",7419,"623a","ct_9",1121,"63"
58144,"tr_4","CDI","C","O","QA",22558,"526a","ct_8",1820,"63"
58151,"tr_5","CDI","C","O","CM",4414,"653a","ct_9",530,"63"
58153,"tr_3","CDI","C","O","CM",20440,"481b","ct_9",1827,"63"
58159,"tr_1","TTP","C","O","NZ",4445,"632a","ct_9",462,"63"
58165,"tr_2","CDI","P","O","DZ",37412,"486b","ct_9",1673,"63"
58167,"tr_3","CDI","C","O","CG",19635,"674d","ct_9",1527,"63"
58170,"tr_1","CDI","C","O","GZ",18099,"551a","ct_9",2060,"63"
58174,"tr_4","CDI","P","O","OZ",41005,"373b","ct_1",1456,"63"
58176,"tr_2","CDI","C","O","FZ",17010,"632f","ct_9",1504,"63"
58179,"tr_1","CDI","C","O","PZ",16793,"423b","ct_9",1306,"63"
58184,"tr_4","CDI","C","O","PZ",29780,"421b","ct_8",1820,"63"
58185,"tr_1","CDI","P","O","CA",6574,"554a","ct_6",806,"63"
58186,"tr_3","CDI","C","O","GZ",28329,"462b","ct_9",1989,"63"
58189,"tr_3","APP","C","A","NZ",2810,"681b","ct_8",410,"63"
58192,"tr_6","CDI","C","O","CF",31595,"475b","ct_9",1834,"63"
58205,"tr_5","CDI","C","O","NZ",5057,"541b","ct_9",447,"63"
58221,"tr_5","CDI","C","O","CG",31034,"374c","ct_9",1498,"45"
58224,"tr_6","CDI","C","O","QA",26041,"431f","ct_8",1820,"63"
58227,"tr_6","CDI","P","O","LZ",32390,"376g","ct_5",1540,"63"
58243,"tr_1","CDI","N","O","TZ",6437,"563c","ct_7",731,"63"
58253,"tr_1","CDI","C","O","HZ",13071,"466c","ct_9",1181,"63"
58255,"tr_6","CDI","C","O","GZ",25215,"543g","ct_9",1865,"63"
58260,"tr_1","TTP","N","O","NZ",10468,"676a","ct_9",996,"63"
58263,"tr_4","CDI","C","O","QB",22917,"526a","ct_9",1736,"63"
58278,"tr_6","CDI","C","O","CH",29075,"626a","ct_9",1539,"63"
58284,"tr_1","APP","C","A","QB",3472,"525d","ct_8",568,"03"
58287,"tr_6","AUT","C","O","QA",27395,"433a","ct_3",2603,"63"
58289,"tr_5","CDI","C","O","GZ",12567,"552a","ct_9",837,"63"
58290,"tr_6","CDI","C","O","QA",6324,"431f","ct_9",179,"63"
58303,"tr_4","TTP","N","O","NZ",7931,"525d","ct_9",583,"75"
58305,"tr_2","CDI","C","O","FZ",27540,"472c","ct_9",1647,"63"
58309,"tr_3","CDI","C","O","GZ",49140,"374d","ct_9",1820,"63"
58318,"tr_1","TTP","C","O","NZ",15635,"632g","ct_9",1432,"63"
58320,"tr_4","CDI","C","O","MC",15147,"653a","ct_9",1818,"63"
58323,"tr_3","CDI","C","O","QB",21494,"526d","ct_8",1836,"63"
58326,"tr_6","AUT","C","O","OZ",20453,"525a","ct_2",1819,"63"
58336,"tr_0","CDI","N","O","QB",6200,"563a","ct_7",1466,"63"
58354,"tr_2","CDI","C","O","HZ",20636,"643a","ct_9",1833,"63"
58358,"tr_4","CDI","C","O","NZ",14111,"691c","ct_9",1689,"63"
58363,"tr_6","CDI","C","O","CG",46814,"385a","ct_9",1820,"63"
58370,"tr_6","CDI","C","O","CG",17742,"477b","ct_9",796,"63"
58375,"tr_1","CDD","C","O","PZ",13401,"543g","ct_9",1419,"63"
58376,"tr_1","CDI","C","O","GZ",18562,"554a","ct_9",1884,"63"
58379,"tr_3","CDI","C","O","CA",19911,"552a","ct_9",2013,"63"
58380,"tr_4","CDI","C","O","PZ",33219,"341a","ct_8",1820,"63"
58381,"tr_4","CDI","C","O","KZ",26446,"467a","ct_9",1820,"63"
58382,"tr_6","CDI","C","O","CG",61487,"461b","ct_9",1827,"63"
58391,"tr_6","CDI","P","O","QA",2665,"676a","ct_9",202,"63"
58392,"tr_1","APP","C","A","GZ",7401,"683a","ct_9",1103,"63"
58406,"tr_5","CDI","C","O","CA",37263,"374c","ct_9",1768,"63"
58416,"tr_6","CDI","C","O","HZ",47727,"423b","ct_9",1820,"75"
58439,"tr_6","CDI","C","O","CG",47464,"387d","ct_9",1820,"63"
58444,"tr_1","TTP","C","O","NZ",9025,"676e","ct_9",780,"63"
58449,"tr_5","CDI","P","O","NZ",7421,"684a","ct_9",823,"63"
58453,"tr_6","AUT","C","O","OZ",22362,"524c","ct_2",1819,"63"
58456,"tr_3","CDD","C","O","QB",14170,"563b","ct_2",1503,"63"
58460,"tr_3","CDI","C","O","CA",18828,"552a","ct_9",2013,"63"
58462,"tr_5","CDI","C","O","HZ",20573,"676d","ct_9",1802,"63"
58465,"tr_3","CDI","C","O","FZ",20582,"628g","ct_9",1353,"63"
58466,"tr_3","CDI","C","O","PZ",23858,"523b","ct_1",1860,"63"
58471,"tr_6","CDI","C","O","QA",24121,"431c","ct_9",1860,"63"
58473,"tr_1","CDI","C","O","GZ",51446,"374d","ct_9",1615,"63"
58497,"tr_3","CDI","C","O","FZ",24783,"477b","ct_9",1565,"63"
58509,"tr_6","CDI","C","O","HZ",17308,"676c","ct_9",1510,"63"
58520,"tr_6","CDI","C","O","KZ",30397,"467a","ct_9",1820,"63"
58522,"tr_1","TOA","C","O","IZ",10761,"561c","ct_9",902,"63"
58527,"tr_1","CDI","C","O","EZ",11322,"644a","ct_9",1706,"63"
58531,"tr_4","APP","C","A","KZ",15926,"467a","ct_9",2049,"63"
58533,"tr_6","CDI","C","O","QA",64260,"344a","ct_3",2170,"63"
58534,"tr_3","CDD","C","O","FZ",3509,"681b","ct_9",444,"63"
58536,"tr_1","CDI","N","O","TZ",10436,"563a","ct_7",1371,"63"
58550,"tr_5","CDI","C","O","FZ",18035,"632a","ct_9",1844,"63"
58552,"tr_6","AUT","P","O","OZ",19516,"523c","ct_2",1944,"63"
58564,"tr_6","CDD","P","O","GZ",2856,"553c","ct_9",295,"63"
58565,"tr_6","CDI","C","O","CC",39311,"461d","ct_9",1792,"63"
58569,"tr_5","CDI","C","O","CJ",20887,"622e","ct_9",1714,"63"
58573,"tr_6","CDI","C","O","CH",33414,"477b","ct_9",1316,"63"
58578,"tr_6","CDI","C","O","QA",17257,"525d","ct_8",1820,"63"
58579,"tr_2","CDI","P","O","QB",11613,"563b","ct_9",1216,"63"
58582,"tr_2","CDI","P","O","GZ",16357,"433d","ct_9",1248,"63"
58595,"tr_6","CDI","C","O","QA",19832,"526a","ct_9",1820,"63"
58599,"tr_5","CDI","C","O","JC",32633,"388c","ct_9",1834,"63"
58604,"tr_1","CDI","N","O","QB",20417,"563a","ct_7",3000,"63"
58619,"tr_5","CDI","C","O","FZ",45451,"382d","ct_9",1820,"63"
58624,"tr_5","CDI","C","O","CG",66912,"385c","ct_9",1740,"75"
58630,"tr_5","CDI","C","O","CJ",20380,"672a","ct_9",1659,"63"
58633,"tr_5","CDI","C","O","HZ",16285,"676d","ct_9",1822,"63"
58640,"tr_6","AUT","P","O","QA",19698,"523d","ct_3",1457,"63"
58642,"tr_5","CDI","C","O","HZ",22248,"634c","ct_9",2179,"63"
58644,"tr_6","CDI","C","O","KZ",31601,"545b","ct_9",1820,"63"
58653,"tr_1","CDI","N","O","QB",23865,"563a","ct_7",3000,"63"
58654,"tr_1","AUT","C","O","OZ",18968,"621f","ct_2",1829,"63"
58663,"tr_6","CDI","P","O","HZ",8044,"676c","ct_9",930,"63"
58678,"tr_1","CDI","P","O","LZ",11181,"543g","ct_9",1300,"63"
58697,"tr_3","CDI","C","O","HZ",32146,"333c","ct_9",1826,"63"
58701,"tr_6","CDI","C","O","CG",29357,"628d","ct_9",1779,"63"
58704,"tr_1","CDI","P","O","GZ",22108,"433d","ct_9",1591,"63"
58708,"tr_6","CDI","C","O","HZ",20860,"546c","ct_9",1817,"63"
58710,"tr_6","CDI","C","O","CH",24924,"461b","ct_9",1920,"63"
58712,"tr_5","CDI","P","O","NZ",6569,"684a","ct_9",628,"63"
58713,"tr_1","CDI","N","O","QB",12858,"563a","ct_7",3000,"63"
58714,"tr_1","CDI","N","O","GZ",19459,"462a","ct_9",1165,"63"
58715,"tr_5","CDD","C","O","OZ",19569,"435b","ct_2",1773,"63"
58720,"tr_6","CDD","P","O","GZ",5469,"554a","ct_9",532,"63"
58727,"tr_5","AUT","C","X","EZ",10376,"684b","ct_9",1134,"03"
58729,"tr_2","CDI","C","O","GZ",19377,"554a","ct_9",1978,"63"
58732,"tr_4","AUT","P","O","QB",19625,"563b","ct_2",1527,"63"
58742,"tr_4","CDI","P","O","IZ",7278,"561d","ct_9",634,"63"
58748,"tr_3","CDI","C","O","FZ",38661,"481b","ct_9",1752,"63"
58772,"tr_1","CDI","P","O","KZ",8929,"545c","ct_6",560,"63"
58787,"tr_1","TTP","N","O","NZ",4598,"684a","ct_9",616,"63"
58793,"tr_5","CDI","C","O","GZ",23600,"462b","ct_9",1728,"63"
58794,"tr_6","CDI","C","O","CH",27647,"626b","ct_9",1500,"63"
58799,"tr_6","CDI","C","O","NZ",16304,"534a","ct_9",1821,"63"
58800,"tr_3","CDI","P","O","PZ",12643,"525b","ct_8",1456,"63"
58802,"tr_5","CDI","C","O","HZ",15781,"676d","ct_9",1601,"63"
58803,"tr_1","CDI","C","O","KZ",19448,"467c","ct_9",1649,"63"
58815,"tr_3","CDI","C","O","CA",16806,"636c","ct_6",1528,"63"
58818,"tr_1","CDI","C","O","GZ",17045,"344d","ct_9",546,"63"
58827,"tr_3","TOA","C","O","NZ",2985,"691e","ct_8",231,"26"
58831,"tr_5","CDI","C","O","QA",13600,"525d","ct_9",1296,"63"
58838,"tr_6","CDD","C","O","QA",30294,"344c","ct_3",2093,"63"
58839,"tr_3","CDI","C","O","GZ",12224,"551a","ct_9",1231,"63"
58843,"tr_4","CDI","C","O","GZ",12736,"641a","ct_9",1452,"63"
58852,"tr_3","APP","C","A","JC",5495,"478d","ct_9",546,"38"
58861,"tr_4","CDI","C","O","OZ",20692,"524c","ct_2",1820,"63"
58862,"tr_2","CDI","C","O","GZ",18462,"564b","ct_9",1976,"63"
58863,"tr_5","CDI","C","O","CH",31271,"387d","ct_9",1560,"63"
58866,"tr_5","CDI","P","O","QA",17552,"526a","ct_9",1438,"63"
58873,"tr_4","CDI","C","O","QB",21281,"526a","ct_8",1820,"63"
58878,"tr_3","CDI","P","O","FZ",37631,"461b","ct_9",1560,"63"
58884,"tr_6","CDI","C","O","CB",14796,"675a","ct_9",1821,"03"
58886,"tr_6","APP","C","A","KZ",15219,"461e","ct_8",1264,"75"
58891,"tr_6","CDI","C","O","QA",17989,"461f","ct_8",1557,"63"
58904,"tr_3","CDI","C","O","JC",44630,"388c","ct_9",1804,"75"
58909,"tr_5","CDI","C","O","DZ",27882,"472c","ct_9",1774,"63"
58919,"tr_1","CDI","C","O","GZ",18830,"551a","ct_9",1729,"63"
58920,"tr_2","CDI","C","O","KZ",31853,"467a","ct_9",1871,"03"
58921,"tr_5","CDI","C","O","GZ",25477,"374a","ct_9",1820,"38"
58922,"tr_2","CDI","C","O","CH",37465,"387c","ct_9",1625,"63"
58929,"tr_1","AUT","C","X","SZ",9723,"562b","ct_9",1200,"63"
58936,"tr_3","CDI","P","O","GZ",16194,"462e","ct_9",1283,"63"
58939,"tr_1","CDI","N","O","QB",12732,"563a","ct_7",3000,"63"
58943,"tr_3","CDD","P","O","QB",17865,"563b","ct_2",1517,"63"
58945,"tr_6","CDI","C","O","HZ",28122,"641b","ct_5",1611,"63"
58966,"tr_3","CDI","P","O","QA",32026,"431a","ct_8",1458,"63"
58967,"tr_4","CDI","C","O","GZ",17173,"543g","ct_9",1654,"63"
58968,"tr_1","CDD","C","O","FZ",12094,"681a","ct_9",1330,"63"
58970,"tr_1","CDI","C","O","KZ",24357,"467c","ct_8",1820,"63"
58976,"tr_1","CDI","C","O","GZ",28101,"463e","ct_9",1754,"63"
58983,"tr_6","CDD","C","O","QA",21601,"526a","ct_3",1820,"63"
59001,"tr_4","CDI","P","O","QB",8718,"563b","ct_8",834,"63"
59007,"tr_4","CDI","P","O","QB",6225,"563b","ct_9",886,"63"
59015,"tr_4","CDI","C","O","QB",18434,"526c","ct_8",1431,"64"
59023,"tr_6","CDI","P","O","MB",40877,"388a","ct_9",1663,"64"
59026,"tr_4","CDI","P","O","NZ",15850,"684a","ct_5",1609,"64"
59028,"tr_5","CDI","C","O","SZ",16580,"563b","ct_8",1689,"64"
59039,"tr_0","TOA","C","O","IZ",6685,"561b","ct_9",606,"73"
59043,"tr_5","CDI","P","O","QA",11344,"525d","ct_9",886,"64"
59047,"tr_3","CDI","C","O","EZ",21651,"684b","ct_9",1808,"64"
59050,"tr_1","CDI","C","O","CE",39238,"463b","ct_9",1673,"64"
59052,"tr_2","CDI","C","O","GZ",42953,"344d","ct_9",1842,"64"
59054,"tr_6","TOA","C","O","CA",19914,"674c","ct_9",1039,"64"
59057,"tr_3","CDI","C","O","GZ",16591,"477c","ct_9",1754,"64"
59060,"tr_3","CDI","C","O","PZ",35608,"422b","ct_8",1820,"64"
59067,"tr_4","AUT","C","X","QB",9401,"685a","ct_8",2120,"64"
59070,"tr_4","CDI","C","O","PZ",26718,"341a","ct_8",1820,"64"
59071,"tr_5","CDI","C","O","NZ",12024,"684a","ct_9",609,"64"
59077,"tr_1","TTP","C","O","NZ",23196,"543h","ct_9",1922,"64"
59088,"tr_1","CDD","P","O","IZ",1616,"561c","ct_9",176,"64"
59093,"tr_2","CDI","C","O","QB",22213,"563a","ct_8",1872,"64"
59096,"tr_4","AUT","P","O","QB",17078,"563b","ct_2",1582,"40"
59097,"tr_5","CDI","C","O","CM",27935,"477c","ct_9",2100,"65"
59099,"tr_3","CDI","C","O","IZ",22738,"488a","ct_9",1430,"64"
59103,"tr_6","CDI","C","O","CG",34583,"484b","ct_9",1814,"64"
59105,"tr_2","CDI","C","O","CH",27475,"623a","ct_9",2028,"64"
59113,"tr_6","CDI","C","O","OZ",18716,"525a","ct_2",1950,"64"
59114,"tr_3","CDI","P","O","HZ",6272,"451a","ct_9",641,"64"
59115,"tr_6","CDI","C","O","CL",27316,"474c","ct_9",1860,"64"
59119,"tr_4","CDI","C","O","CH",30346,"434b","ct_9",1841,"64"
59126,"tr_5","AUT","C","O","JB",30144,"554g","ct_9",1526,"64"
59129,"tr_4","CDI","C","O","FZ",34940,"472c","ct_9",1820,"64"
59134,"tr_1","TTP","N","O","NZ",7874,"681a","ct_9",627,"64"
59135,"tr_4","CDI","C","O","MA",31034,"543b","ct_9",1897,"64"
59136,"tr_5","CDI","C","O","GZ",20139,"551a","ct_9",1918,"64"
59139,"tr_3","CDI","C","O","PZ",21095,"341a","ct_8",1062,"64"
59147,"tr_6","CDI","C","O","HZ",36823,"461b","ct_9",1930,"64"
59148,"tr_0","CDD","N","O","RZ",5906,"354e","ct_8",450,"64"
59154,"tr_2","CDI","C","O","GZ",18469,"463b","ct_9",1596,"64"
59156,"tr_2","CDI","C","O","GZ",22736,"478c","ct_9",1555,"64"
59159,"tr_2","CDI","P","O","PZ",21377,"341a","ct_8",1539,"64"
59163,"tr_6","CDD","P","O","QA",26371,"344a","ct_3",1001,"64"
59164,"tr_5","CDI","C","O","HZ",14726,"641a","ct_9",1526,"65"
59166,"tr_1","TTP","C","O","NZ",9773,"461b","ct_9",942,"64"
59167,"tr_2","CDI","C","O","PZ",17753,"525b","ct_8",1820,"64"
59194,"tr_2","CDI","C","O","FZ",17063,"681b","ct_6",1820,"64"
59195,"tr_4","CDI","C","O","LZ",21565,"451g","ct_9",1220,"64"
59206,"tr_2","CDI","C","O","FZ",18411,"681a","ct_9",1526,"64"
59213,"tr_6","CDI","C","O","CL",26301,"372b","ct_9",1895,"64"
59215,"tr_5","CDI","C","O","CL",19827,"674d","ct_9",1412,"64"
59222,"tr_3","CDI","C","O","GZ",17744,"551a","ct_9",1837,"64"
59224,"tr_3","AUT","C","O","QB",20389,"563b","ct_2",1819,"64"
59225,"tr_2","CDI","P","O","LZ",6775,"541d","ct_9",680,"64"
59226,"tr_4","CDI","C","O","CA",34537,"486d","ct_9",2080,"64"
59233,"tr_2","CDI","C","O","GZ",33132,"463b","ct_9",1820,"64"
59239,"tr_3","CDI","C","O","NZ",7918,"684a","ct_9",836,"64"
59241,"tr_3","CDI","P","O","QB",5282,"563b","ct_9",467,"64"
59245,"tr_1","CDI","C","O","GZ",20890,"674b","ct_9",1781,"64"
59257,"tr_1","CDI","C","O","FZ",16140,"681b","ct_9",1820,"64"
59269,"tr_1","CDI","C","O","PZ",19650,"422e","ct_8",1754,"64"
59271,"tr_2","CDI","C","O","QB",49716,"373d","ct_8",1784,"64"
59272,"tr_1","APP","C","A","CA",14582,"683a","ct_9",2022,"64"
59273,"tr_4","CDI","P","O","QA",23832,"344a","ct_8",707,"64"
59274,"tr_6","AUT","C","O","OZ",25871,"532a","ct_1",2028,"36"
59279,"tr_4","CDI","C","O","QB",45581,"434a","ct_8",1820,"64"
59280,"tr_2","CDI","C","O","GZ",14494,"653a","ct_9",1637,"64"
59281,"tr_5","CDI","C","O","GZ",38369,"461f","ct_9",1525,"64"
59282,"tr_6","CDI","P","O","MA",10829,"526a","ct_9",886,"64"
59283,"tr_3","CDI","C","O","FZ",16290,"632a","ct_9",1688,"40"
59292,"tr_1","CDI","C","O","GZ",23838,"477c","ct_9",764,"64"
59311,"tr_3","CDI","C","O","QB",43974,"373b","ct_8",1820,"65"
59315,"tr_3","CDI","C","O","FZ",22311,"477b","ct_9",1622,"31"
59319,"tr_3","AUT","C","O","PZ",25489,"421b","ct_2",1820,"64"
59340,"tr_2","CDI","C","O","GZ",20190,"477c","ct_9",1863,"64"
59345,"tr_5","AUT","P","X","QB",10172,"685a","ct_8",1309,"64"
59351,"tr_3","CDI","C","O","HZ",22923,"451a","ct_9",1821,"64"
59353,"tr_4","CDI","P","O","QB",21312,"526a","ct_9",1834,"64"
59362,"tr_1","CDI","N","O","LZ",40462,"463e","ct_9",1691,"64"
59369,"tr_4","CDI","C","O","CH",26324,"384a","ct_9",1545,"64"
